StatID,MatchID,PlayerID,MinutesPlayed,Goals,Assists,PassAccuracy,ShotsOnTarget
839,1990,312,45,4,3,98,5
840,761,447,11,0,1,57,3
841,2,187,34,2,0,56,2
842,134,289,11,5,3,83,0
843,1601,166,5,3,0,93,5
844,2094,383,37,5,3,88,0
845,1296,171,68,4,2,99,5
846,750,65,19,1,2,63,0
847,429,412,66,1,3,99,2
848,2223,60,7,0,0,78,4
849,2078,894,83,1,2,55,0
850,2158,523,6,0,1,79,1
851,1838,596,49,2,0,75,3
852,984,539,58,5,3,59,3
853,81,798,77,1,1,78,4
854,785,360,31,0,2,60,0
855,54,669,16,5,0,80,0
856,1959,7,74,5,0,50,2
857,1653,384,66,2,1,72,5
858,2047,59,21,4,3,57,4
859,308,48,10,0,2,86,3
860,1196,676,4,4,0,98,0
861,235,413,78,1,0,64,0
862,825,694,52,0,0,98,4
863,118,756,23,5,2,62,3
864,363,609,86,2,0,55,5
865,1071,148,26,2,3,74,0
866,933,903,17,2,3,92,1
867,2316,251,75,5,2,77,2
868,1040,314,9,3,3,92,4
869,635,310,20,5,3,59,4
870,1794,700,71,3,0,95,2
871,173,629,40,5,2,84,0
872,770,862,35,2,1,71,0
873,1237,130,10,2,1,75,4
874,726,94,31,2,0,75,1
875,2337,195,42,1,2,99,3
876,1911,170,42,2,3,64,2
877,1668,215,9,1,3,55,0
878,461,109,49,3,3,58,0
879,1549,26,51,4,0,62,4
880,1886,262,53,1,2,75,0
881,1531,293,38,3,2,67,3
882,1331,907,75,2,3,89,4
883,1048,901,3,5,3,58,4
884,925,276,57,4,0,54,3
885,1156,441,32,5,2,92,5
886,1188,106,9,4,1,53,0
887,2409,459,21,4,2,69,5
888,1766,579,73,1,3,58,3
889,1004,819,28,4,2,78,4
890,810,183,8,5,0,96,5
891,2481,196,78,2,3,52,3
892,2402,174,12,3,3,96,1
893,1851,626,5,1,3,59,4
894,1149,809,46,4,1,57,0
895,1017,24,51,0,3,75,5
896,2326,869,31,1,3,73,0
897,752,505,53,3,0,59,5
898,557,573,74,2,2,63,4
899,1731,425,40,2,1,90,4
900,1138,812,70,1,0,53,4
901,341,4,40,0,0,59,1
902,360,44,3,4,1,71,3
903,205,331,72,2,3,68,1
904,1225,13,24,5,3,99,0
905,1448,365,2,4,3,100,1
906,355,360,14,3,0,58,4
907,869,80,59,0,2,69,0
908,185,575,71,3,1,73,1
909,1220,775,43,5,1,79,0
910,2036,482,68,1,3,58,4
911,2348,612,17,3,2,69,3
912,2429,32,45,2,1,81,5
913,2000,618,83,3,0,77,0
914,1929,22,40,0,3,61,3
915,295,121,89,1,2,82,3
916,1126,499,55,3,3,74,0
917,2062,50,86,1,2,76,1
918,173,543,81,4,3,100,4
919,1611,398,83,4,1,83,5
920,990,257,81,2,3,84,2
921,1762,167,11,0,1,52,1
922,2404,677,76,3,0,83,5
923,2013,770,33,1,3,65,2
924,2172,375,78,1,2,74,3
925,391,690,49,3,2,83,4
926,1129,748,42,3,2,53,2
927,913,257,22,1,2,62,0
928,1524,271,44,1,2,55,1
929,1788,55,64,1,2,57,0
930,360,464,39,4,2,59,5
931,1253,907,63,1,0,79,2
932,1209,526,73,0,3,75,3
933,810,340,87,5,3,86,1
934,1772,818,41,3,2,89,1
935,796,572,25,1,2,73,5
936,1385,153,74,5,3,61,3
937,1734,801,41,2,3,58,2
938,990,129,20,4,0,56,5
939,456,244,55,5,1,90,4
940,1906,558,76,1,2,94,1
941,51,856,1,0,3,83,3
942,230,406,22,2,2,58,5
943,1866,323,21,5,2,58,3
944,868,892,82,3,0,64,5
945,694,620,62,0,0,100,5
946,2452,479,79,2,1,76,3
947,93,458,46,4,2,71,1
948,415,894,57,3,0,98,1
949,203,884,88,3,2,85,5
950,518,695,59,3,1,99,0
951,1796,594,31,1,3,51,1
952,487,892,14,0,0,98,4
953,72,535,71,3,1,86,1
954,1118,219,85,2,0,71,2
955,7,611,3,3,3,56,4
956,2104,716,27,4,2,56,1
957,573,13,17,3,2,95,4
958,1048,321,78,5,0,89,5
959,2289,479,50,2,0,60,0
960,185,501,43,4,0,98,4
961,113,444,15,4,1,87,2
962,953,306,87,2,2,59,4
963,1766,800,1,3,2,82,1
964,941,832,11,4,1,76,5
965,998,905,84,2,3,75,0
966,1870,553,19,4,0,86,3
967,232,467,64,1,3,64,4
968,154,814,78,0,0,60,3
969,1631,679,79,2,3,59,1
970,1790,286,36,3,2,62,1
971,816,354,88,5,1,94,3
972,1763,745,83,1,3,96,2
973,787,288,11,0,2,75,2
974,1380,874,57,2,3,74,1
975,20,645,10,5,1,94,1
976,907,646,21,2,1,80,1
977,2135,842,85,1,2,60,1
978,1364,405,33,1,0,82,0
979,1271,356,68,2,2,58,4
980,1904,154,13,4,2,60,2
981,2114,219,43,4,2,93,2
982,440,341,19,2,1,68,0
983,155,724,33,0,1,97,5
984,1171,460,40,0,0,87,2
985,2351,673,76,3,3,97,0
986,1769,105,53,0,0,75,4
987,1852,758,26,3,2,96,0
988,1360,542,13,4,2,57,2
989,189,537,38,1,0,86,1
990,1111,280,88,1,0,51,0
991,401,469,38,3,2,92,4
992,1848,19,40,0,2,67,1
993,2191,625,37,3,0,81,4
994,1733,334,39,2,3,65,3
995,1458,74,59,0,2,65,3
996,693,748,33,2,1,67,4
997,977,740,38,1,3,77,0
998,2331,181,25,5,1,77,2
999,1899,668,67,3,0,77,3
1000,2004,316,51,1,2,64,5
1001,119,387,68,4,1,54,2
1002,2357,194,87,1,3,54,2
1003,929,21,68,3,0,71,3
1004,1290,245,43,0,2,66,1
1005,2069,763,41,4,0,54,0
1006,1575,338,35,3,3,52,1
1007,1045,414,80,3,1,56,3
1008,591,652,23,1,3,73,3
1009,2333,120,78,1,3,51,2
1010,483,406,42,0,1,70,1
1011,1376,909,8,3,3,99,3
1012,1182,817,72,0,0,86,3
1013,1776,641,19,5,1,83,4
1014,939,620,0,3,2,68,5
1015,1229,176,89,4,2,66,5
1016,756,834,44,1,0,50,0
1017,65,863,40,1,1,63,0
1018,412,11,39,5,1,70,0
1019,1216,554,45,4,1,64,3
1020,2309,271,16,5,2,61,4
1021,1932,747,37,3,1,59,1
1022,1764,901,32,3,1,100,3
1023,281,165,58,4,3,54,2
1024,1876,2,34,3,2,54,1
1025,2232,96,81,0,2,89,1
1026,935,18,80,1,1,56,0
1027,2409,914,16,3,3,52,0
1028,2212,634,59,0,3,73,2
1029,2455,270,52,3,2,76,5
1030,808,436,41,0,3,69,3
1031,1991,718,19,1,3,53,0
1032,2255,57,66,4,2,72,5
1033,2371,516,20,0,2,64,1
1034,2057,416,0,4,1,77,5
1035,975,458,90,1,0,81,1
1036,1429,862,24,3,1,64,4
1037,444,645,38,0,1,85,4
1038,1878,414,3,2,1,60,4
1039,611,324,10,2,0,56,5
1040,2142,714,44,2,0,55,2
1041,443,623,56,4,3,82,1
1042,2090,639,59,3,1,84,1
1043,1155,893,8,3,2,50,2
1044,2083,648,29,2,1,58,3
1045,1087,248,81,5,3,50,1
1046,962,720,55,2,0,80,5
1047,1723,161,78,1,0,87,4
1048,2474,432,80,4,0,71,1
1049,1776,483,8,2,3,94,0
1050,1191,361,13,5,3,86,2
1051,519,386,1,5,3,63,4
1052,1203,268,29,3,2,68,2
1053,1390,520,16,0,1,74,1
1054,1438,735,49,2,0,53,0
1055,938,293,90,2,0,79,5
1056,594,24,10,0,2,75,0
1057,700,463,37,3,2,94,4
1058,2193,134,65,4,0,93,0
1059,934,86,52,5,0,87,0
1060,1332,436,54,0,2,87,0
1061,276,165,24,5,3,61,4
1062,1329,413,82,2,0,78,1
1063,2348,579,36,5,3,99,2
1064,1517,533,13,5,2,62,1
1065,1853,518,66,2,3,78,3
1066,681,744,13,4,0,50,3
1067,2052,917,51,3,2,69,4
1068,224,302,80,4,2,55,0
1069,209,577,83,4,1,83,4
1070,1612,834,49,1,3,80,5
1071,2081,77,11,4,3,60,5
1072,425,822,83,1,2,58,4
1073,1825,298,23,2,1,90,0
1074,2411,733,54,5,2,91,0
1075,1360,321,36,0,3,85,5
1076,61,415,14,0,1,76,0
1077,1241,479,31,5,0,82,5
1078,189,63,56,3,1,83,3
1079,2475,414,18,4,2,70,5
1080,374,387,30,3,2,86,0
1081,1954,509,11,5,0,95,2
1082,2350,417,39,0,2,91,2
1083,1627,441,0,4,0,80,1
1084,1937,876,2,2,0,56,2
1085,1243,764,17,4,0,54,0
1086,1623,315,63,4,1,63,4
1087,612,900,29,4,1,77,4
1088,2135,90,20,0,1,99,1
1089,2411,168,59,4,3,69,1
1090,2333,604,51,4,2,55,4
1091,2236,880,46,1,3,92,5
1092,551,908,69,2,3,89,2
1093,2409,288,88,5,0,95,4
1094,794,542,47,1,2,67,3
1095,1532,145,37,5,0,63,4
1096,245,277,28,1,2,64,0
1097,355,102,63,2,0,55,1
1098,53,376,59,5,0,65,5
1099,1857,463,57,1,2,94,5
1100,1270,886,0,5,0,86,3
1101,843,692,19,3,2,52,0
1102,1611,430,79,1,2,81,5
1103,481,657,0,0,2,68,2
1104,2375,211,33,4,1,79,0
1105,2349,190,15,0,1,86,5
1106,140,114,64,2,0,89,3
1107,1630,304,86,5,0,95,2
1108,304,771,60,3,3,84,1
1109,760,511,45,3,1,61,2
1110,2022,45,70,5,2,98,5
1111,886,739,5,0,1,81,2
1112,1288,178,71,4,0,86,4
1113,181,622,44,4,3,64,3
1114,1608,304,41,0,2,92,4
1115,1376,723,22,3,0,79,1
1116,876,23,67,0,3,64,1
1117,1168,746,64,0,1,86,2
1118,975,489,66,3,1,94,5
1119,779,347,0,4,0,74,4
1120,2461,904,35,4,3,55,4
1121,944,306,72,0,0,69,3
1122,1089,2,75,4,2,53,5
1123,1336,794,7,1,0,99,3
1124,504,350,82,0,2,75,5
1125,513,818,34,5,3,94,1
1126,1826,256,23,1,2,88,4
1127,1656,677,28,2,0,80,2
1128,1155,629,50,0,1,76,5
1129,1945,444,85,5,3,75,5
1130,1452,194,55,4,2,66,5
1131,630,422,65,4,1,73,3
1132,2082,399,76,1,3,51,4
1133,372,599,60,2,0,74,0
1134,1197,207,14,0,3,53,1
1135,912,552,59,5,3,70,3
1136,671,714,59,4,2,79,5
1137,858,434,45,2,2,90,5
1138,196,480,76,4,0,62,0
1139,193,665,78,1,2,78,0
1140,1405,109,66,5,3,64,3
1141,1483,699,0,1,3,66,0
1142,1175,387,9,2,0,95,0
1143,10,576,11,0,1,69,4
1144,569,914,57,1,3,80,5
1145,1529,402,24,0,2,99,3
1146,2066,879,25,2,2,99,2
1147,1868,355,64,2,0,86,5
1148,1714,650,10,4,1,79,3
1149,1738,244,31,0,2,51,5
1150,1160,5,80,1,0,79,5
1151,1382,317,68,2,1,71,2
1152,1082,122,45,5,2,87,0
1153,966,186,20,5,0,73,4
1154,1480,56,0,1,1,90,3
1155,1697,678,30,5,2,56,1
1156,546,203,16,1,2,65,2
1157,550,228,82,3,1,50,0
1158,1559,159,68,0,3,66,3
1159,2395,174,50,2,1,69,0
1160,703,619,9,3,2,98,5
1161,785,618,17,5,0,63,4
1162,30,755,60,4,1,71,0
1163,2283,409,36,3,3,85,1
1164,1199,778,26,2,0,67,1
1165,1901,332,7,5,3,99,5
1166,107,183,43,0,2,80,1
1167,2391,504,38,1,1,97,3
1168,589,102,5,1,3,51,4
1169,1785,522,33,2,1,86,4
1170,1939,338,77,1,0,100,0
1171,144,417,77,5,3,79,1
1172,2193,898,23,0,1,57,0
1173,2041,179,3,1,0,80,3
1174,936,229,60,4,0,69,4
1175,777,351,22,4,2,88,4
1176,2038,682,68,2,1,67,5
1177,1821,502,79,3,2,65,0
1178,1215,810,74,0,3,73,2
1179,1384,122,55,0,0,55,1
1180,1988,825,69,1,1,97,5
1181,177,920,36,4,3,83,4
1182,2093,498,75,0,1,77,0
1183,1767,478,4,1,1,100,3
1184,260,423,63,3,2,61,5
1185,26,134,49,3,0,77,1
1186,2197,446,35,0,2,55,4
1187,1584,319,76,3,0,54,3
1188,863,394,42,3,3,85,2
1189,2401,93,35,4,2,61,5
1190,70,6,48,1,1,66,0
1191,115,346,79,4,0,61,0
1192,588,715,49,5,1,93,5
1193,531,49,44,1,2,84,4
1194,527,675,0,2,3,96,1
1195,247,19,20,0,3,66,2
1196,1444,117,12,4,3,99,1
1197,330,309,1,3,3,61,4
1198,1343,718,13,5,2,83,2
1199,217,866,38,0,0,64,4
1200,690,223,6,2,2,51,5
1201,2161,52,83,0,0,55,3
1202,1610,551,32,2,2,58,0
1203,567,638,22,5,3,83,2
1204,1435,393,20,1,2,89,1
1205,2451,917,38,0,2,58,4
1206,1866,253,6,2,2,85,5
1207,1956,524,1,5,2,65,3
1208,456,393,41,2,1,82,5
1209,2361,809,9,0,1,99,0
1210,1287,61,52,5,1,76,4
1211,2339,16,60,5,3,95,2
1212,706,639,56,0,0,79,3
1213,1000,460,65,1,1,74,1
1214,1081,749,3,3,1,72,2
1215,1578,113,61,2,3,96,1
1216,1404,632,36,0,1,71,1
1217,2443,582,21,2,2,61,0
1218,1212,638,15,0,0,59,2
1219,2339,306,21,0,0,51,1
1220,241,70,25,2,1,85,2
1221,1524,257,50,1,1,92,0
1222,2155,539,4,0,3,75,2
1223,1043,64,86,1,1,54,0
1224,1345,717,74,0,0,61,3
1225,195,352,65,0,3,90,2
1226,959,516,71,5,3,78,2
1227,1786,220,4,0,1,76,1
1228,2496,474,25,0,0,98,0
1229,830,528,16,1,0,74,4
1230,1070,477,76,4,3,64,4
1231,608,188,90,3,1,98,3
1232,1500,580,50,2,0,60,0
1233,597,809,42,3,1,54,2
1234,889,901,15,0,1,97,4
1235,2397,196,56,0,0,82,1
1236,2362,819,49,5,3,54,1
1237,507,543,29,2,0,76,5
1238,2034,544,77,4,3,99,1
1239,246,200,18,5,0,83,5
1240,244,920,78,0,1,77,5
1241,551,165,50,3,1,60,0
1242,1312,367,16,5,1,76,4
1243,1820,61,31,1,0,69,2
1244,2356,851,34,3,1,50,4
1245,673,805,89,5,3,74,0
1246,389,154,23,4,3,70,3
1247,1453,500,9,5,1,87,4
1248,1008,292,22,4,3,82,2
1249,750,56,81,1,3,72,2
1250,1605,832,17,2,3,72,1
1251,1264,260,79,2,1,56,5
1252,873,213,47,3,2,74,0
1253,2011,407,20,1,3,97,1
1254,1276,915,16,1,3,90,3
1255,2028,113,3,2,3,73,4
1256,1851,807,67,0,0,90,0
1257,728,410,37,4,3,50,4
1258,1195,625,23,2,0,78,0
1259,702,902,67,4,2,100,1
1260,1832,94,45,1,2,55,2
1261,2087,906,58,5,3,80,5
1262,2332,264,17,3,3,97,2
1263,260,785,77,2,1,65,5
1264,1435,429,18,3,3,57,3
1265,536,378,80,0,1,91,0
1266,82,851,86,3,0,94,3
1267,122,278,52,5,1,88,0
1268,793,103,33,5,2,59,3
1269,1777,278,34,5,1,88,4
1270,1033,588,88,2,3,50,3
1271,389,109,23,4,3,89,4
1272,832,534,29,5,0,93,4
1273,1770,670,71,0,0,59,1
1274,1706,340,60,1,0,73,5
1275,111,684,1,5,3,73,5
1276,1875,453,76,4,3,91,1
1277,2140,5,42,2,0,69,0
1278,1211,886,29,1,0,89,4
1279,1887,598,43,5,3,54,3
1280,1699,184,74,2,3,71,3
1281,287,682,62,3,1,82,0
1282,888,10,41,5,3,97,0
1283,868,86,45,1,2,69,0
1284,1195,660,18,1,1,67,2
1285,424,434,88,3,1,88,4
1286,1113,678,53,1,2,90,2
1287,1698,145,16,5,2,81,3
1288,1707,603,65,2,2,93,5
1289,807,450,48,4,2,84,4
1290,153,308,73,1,2,55,3
1291,2290,591,64,3,2,55,1
1292,671,146,38,3,0,91,4
1293,376,282,25,1,3,50,4
1294,356,794,62,5,0,51,4
1295,2158,639,16,3,2,57,3
1296,517,581,4,1,2,57,4
1297,503,279,5,1,2,80,1
1298,916,677,33,2,0,73,5
1299,1605,238,18,1,2,75,5
1300,2334,127,79,4,0,84,5
1301,2397,456,15,5,1,71,4
1302,707,229,25,5,1,96,0
1303,2500,216,87,3,3,95,2
1304,122,480,41,0,1,90,0
1305,256,1,71,1,3,64,5
1306,1677,873,42,1,2,53,2
1307,1830,543,14,5,1,97,4
1308,1120,619,85,1,3,73,2
1309,2128,815,81,5,1,55,1
1310,147,578,54,2,1,52,0
1311,559,439,38,2,3,83,3
1312,1780,877,76,3,3,51,0
1313,66,29,47,0,2,77,3
1314,1363,799,21,0,2,95,1
1315,523,656,21,1,1,61,1
1316,2459,732,43,2,2,58,0
1317,1381,21,32,3,2,87,5
1318,92,783,10,2,0,52,2
1319,2344,389,31,3,3,98,0
1320,2192,321,70,1,0,65,3
1321,218,648,6,2,1,85,1
1322,910,493,40,3,3,57,5
1323,1169,533,24,2,1,59,3
1324,1197,105,33,0,1,100,4
1325,673,447,87,3,0,96,1
1326,1730,282,60,2,0,78,0
1327,2136,233,6,4,2,59,3
1328,1882,902,41,4,0,74,0
1329,328,283,11,2,3,97,1
1330,1039,661,77,0,1,80,1
1331,234,264,31,1,3,87,4
1332,1284,639,74,5,3,74,3
1333,1077,869,5,1,0,56,5
1334,1071,360,21,1,3,85,2
1335,217,800,82,4,3,94,1
1336,846,47,73,1,0,90,5
1337,1190,882,74,2,2,58,3
1338,969,499,16,4,1,65,1
1339,482,88,71,4,1,62,5
1340,2163,720,50,4,2,63,0
1341,617,613,57,5,1,88,0
1342,1068,778,17,2,3,84,3
1343,30,294,83,1,1,69,5
1344,2454,806,18,5,0,56,0
1345,816,907,73,4,2,99,5
1346,947,26,3,0,2,51,2
1347,530,581,80,2,1,93,2
1348,2303,501,81,1,1,62,0
1349,16,773,68,4,1,88,3
1350,2499,869,36,2,0,84,5
1351,953,14,54,4,0,55,1
1352,1585,436,79,1,3,82,3
1353,438,576,5,5,3,63,1
1354,144,698,47,2,3,60,0
1355,1049,222,32,2,0,50,5
1356,2292,49,39,0,3,95,4
1357,1053,27,21,1,0,70,0
1358,422,896,45,0,0,59,4
1359,927,126,19,1,1,82,2
1360,1771,652,28,5,0,50,2
1361,501,780,9,4,3,72,0
1362,1171,546,10,5,1,51,2
1363,2108,513,21,0,2,55,2
1364,1714,106,55,4,3,97,3
1365,612,187,18,0,2,78,0
1366,30,661,75,1,1,75,3
1367,1332,98,54,1,0,94,4
1368,284,904,84,5,0,85,3
1369,439,183,61,0,1,52,5
1370,115,474,77,0,2,59,3
1371,86,53,47,4,2,88,5
1372,1651,40,87,1,2,59,0
1373,2016,495,25,3,3,79,1
1374,816,697,17,0,2,100,2
1375,1466,152,30,2,3,70,4
1376,2259,198,2,2,1,64,5
1377,182,84,89,2,2,87,5
1378,759,540,0,5,0,98,0
1379,922,653,89,0,1,55,2
1380,2289,175,25,4,3,75,1
1381,977,504,49,2,2,50,3
1382,426,867,37,3,2,54,2
1383,234,403,13,2,1,84,1
1384,1850,48,30,5,0,72,3
1385,935,899,63,3,0,96,2
1386,2428,248,69,4,1,56,2
1387,92,99,30,5,1,69,0
1388,954,105,43,5,3,82,3
1389,1647,606,76,0,2,51,4
1390,2464,866,69,0,0,75,5
1391,1710,462,73,0,2,89,4
1392,738,577,42,2,1,93,2
1393,1583,490,84,2,2,50,0
1394,638,488,85,0,1,88,0
1395,2028,305,8,3,1,79,0
1396,763,688,31,2,0,83,5
1397,940,759,26,0,3,96,0
1398,1604,18,88,0,2,60,2
1399,929,815,77,4,2,65,2
1400,1962,916,42,1,2,97,2
1401,2093,632,72,5,1,52,4
1402,799,813,14,4,1,91,0
1403,2108,915,0,4,3,100,2
1404,905,62,28,2,2,64,2
1405,36,537,50,3,0,95,1
1406,2035,58,68,0,0,68,5
1407,2394,175,2,3,2,73,0
1408,2419,156,33,5,2,93,5
1409,1334,682,30,1,1,59,4
1410,1682,552,19,5,0,85,4
1411,1226,727,88,0,0,84,3
1412,2443,736,88,2,2,55,1
1413,2079,293,14,5,1,66,1
1414,2157,586,81,3,1,58,4
1415,407,18,25,2,1,74,4
1416,1615,410,16,5,0,64,5
1417,312,749,45,2,2,77,5
1418,370,697,47,0,0,64,4
1419,2148,690,28,3,2,80,2
1420,1903,313,0,0,3,73,3
1421,1757,320,11,2,1,66,0
1422,1366,454,24,2,3,84,2
1423,1391,378,47,2,3,68,4
1424,2074,232,65,2,1,52,1
1425,526,614,71,2,1,70,5
1426,2140,698,46,2,1,60,1
1427,1499,816,42,5,0,53,2
1428,1318,719,42,0,1,100,5
1429,565,631,67,4,2,75,2
1430,393,796,19,1,1,86,0
1431,52,757,17,3,0,77,0
1432,1010,614,37,5,1,77,0
1433,1500,428,14,1,1,87,1
1434,1012,306,64,0,2,61,4
1435,1970,101,3,0,3,65,1
1436,2260,781,46,4,1,82,0
1437,1878,756,27,5,0,60,0
1438,1740,173,65,3,3,75,1
1439,2485,20,5,1,1,67,1
1440,1671,360,9,2,2,74,3
1441,1071,562,0,1,2,85,5
1442,1859,829,38,3,0,73,2
1443,2000,872,24,5,0,97,3
1444,62,273,75,1,0,73,0
1445,1113,825,30,3,0,53,2
1446,829,756,22,2,1,97,3
1447,1761,501,47,2,0,69,5
1448,1961,277,66,3,1,55,5
1449,2255,878,39,2,3,92,0
1450,2048,777,43,0,0,54,0
1451,208,593,13,4,3,85,4
1452,1561,665,86,0,1,93,5
1453,370,518,89,3,0,97,0
1454,1411,845,67,0,2,71,2
1455,77,312,30,1,0,88,1
1456,845,288,63,1,1,54,2
1457,948,93,7,4,0,63,2
1458,950,654,21,3,0,68,1
1459,2246,343,7,3,0,80,5
1460,1192,471,79,5,3,53,4
1461,2171,423,45,3,2,94,0
1462,2096,376,76,3,3,61,5
1463,1135,431,8,0,0,96,0
1464,1429,324,72,3,2,69,3
1465,1996,246,66,5,2,94,3
1466,40,284,83,3,3,60,3
1467,806,494,1,1,2,56,4
1468,171,88,52,5,0,83,5
1469,693,228,34,0,1,89,5
1470,2373,691,6,0,3,73,3
1471,261,343,49,4,3,69,5
1472,798,883,33,2,1,97,2
1473,1851,849,74,4,2,75,3
1474,2327,281,40,5,0,97,0
1475,1151,621,23,0,0,60,2
1476,1763,67,13,1,0,61,2
1477,1789,348,36,3,1,94,3
1478,2117,649,38,3,0,96,1
1479,27,855,39,3,3,90,4
1480,421,372,90,2,2,90,5
1481,1550,857,81,0,2,82,2
1482,2039,519,87,1,1,94,0
1483,384,784,2,3,3,53,4
1484,1278,102,2,2,3,88,5
1485,1818,401,66,0,3,97,1
1486,1388,469,57,4,1,66,3
1487,209,834,6,2,0,50,2
1488,711,27,43,4,1,94,0
1489,155,49,12,4,3,97,1
1490,984,117,74,2,3,52,5
1491,1149,715,36,3,0,78,3
1492,1932,15,45,1,2,92,1
1493,2439,519,54,2,3,81,4
1494,474,774,5,3,0,87,4
1495,82,817,84,5,1,85,0
1496,733,11,64,3,1,50,2
1497,735,334,5,0,0,95,2
1498,1489,475,66,1,3,52,2
1499,140,231,29,4,3,81,3
1500,1718,216,16,0,1,56,2
1501,352,787,19,0,3,56,4
1502,1992,635,82,4,3,81,3
1503,1068,449,82,3,1,84,0
1504,239,823,82,1,0,59,1
1505,119,168,51,0,0,63,2
1506,1988,270,43,3,1,96,3
1507,126,897,8,4,2,61,5
1508,1014,634,27,5,2,81,3
1509,1919,262,7,2,1,69,5
1510,245,452,6,4,3,63,5
1511,1214,100,65,1,3,90,1
1512,2469,648,13,2,0,93,5
1513,1290,172,0,1,0,60,3
1514,386,646,21,5,2,84,4
1515,423,410,17,2,0,94,2
1516,2205,147,17,1,2,83,2
1517,619,436,8,0,0,54,1
1518,2250,649,42,2,2,65,1
1519,878,62,60,2,3,56,4
1520,2268,636,66,0,2,71,2
1521,432,179,1,4,2,57,2
1522,1678,76,18,2,1,59,2
1523,2168,210,48,4,1,70,1
1524,1487,551,77,3,1,72,5
1525,1955,26,79,3,0,79,4
1526,385,112,56,0,1,67,0
1527,431,271,72,1,2,77,3
1528,1565,406,62,3,0,65,3
1529,406,300,21,1,0,72,2
1530,2133,63,32,1,1,88,0
1531,1831,555,4,2,3,82,4
1532,1061,746,19,2,1,96,0
1533,2474,183,34,3,2,72,3
1534,1926,604,45,1,2,69,5
1535,2106,25,60,2,2,72,5
1536,1594,786,17,3,2,55,1
1537,1844,623,64,2,3,91,1
1538,857,687,5,4,2,75,4
1539,189,819,86,2,0,81,2
1540,757,81,76,3,0,68,0
1541,169,113,67,0,3,90,0
1542,1861,723,52,5,3,59,2
1543,218,241,45,5,3,89,1
1544,630,169,77,2,2,86,3
1545,1852,518,72,5,1,83,0
1546,1568,627,33,0,1,71,4
1547,1158,502,64,0,2,86,2
1548,953,26,31,3,0,63,5
1549,1824,465,50,3,3,80,2
1550,725,732,85,2,3,82,1
1551,544,567,73,5,3,99,2
1552,2117,442,42,5,1,96,2
1553,1263,573,80,3,1,52,3
1554,1227,424,32,3,1,58,1
1555,934,267,12,5,0,57,2
1556,1744,824,39,2,2,57,5
1557,603,394,74,5,1,89,1
1558,1068,115,79,1,1,70,2
1559,1774,164,30,1,3,50,1
1560,629,3,77,1,3,59,4
1561,1365,248,63,3,2,61,4
1562,379,246,52,5,3,87,5
1563,2200,293,8,0,0,76,1
1564,1401,408,41,3,3,81,4
1565,683,672,44,3,0,100,5
1566,1560,634,65,1,1,76,0
1567,484,76,58,5,2,89,5
1568,1444,454,83,2,3,52,1
1569,2406,796,2,4,0,55,3
1570,816,272,65,5,2,94,4
1571,2032,625,64,2,0,77,0
1572,1957,710,66,5,2,99,4
1573,26,446,38,5,1,55,3
1574,1281,320,73,4,1,70,4
1575,2283,13,7,1,1,91,1
1576,408,268,27,5,2,89,5
1577,984,846,85,0,3,66,2
1578,1256,513,89,2,2,66,2
1579,2272,883,66,0,0,55,4
1580,2350,660,65,2,1,55,1
1581,148,752,87,3,0,96,5
1582,802,526,1,5,2,51,3
1583,2300,405,58,0,0,62,1
1584,1927,549,5,1,3,82,5
1585,2124,752,29,4,0,94,0
1586,1622,217,70,3,2,84,3
1587,636,525,4,4,3,54,2
1588,1361,854,28,2,0,50,4
1589,1229,304,88,5,1,62,0
1590,2331,262,39,3,2,89,0
1591,1339,870,16,5,2,73,1
1592,2038,180,77,5,1,51,2
1593,1982,308,63,0,3,81,0
1594,4,266,85,1,1,63,5
1595,2080,613,28,3,2,78,1
1596,2061,195,33,5,0,90,4
1597,2112,71,43,5,3,89,0
1598,903,227,82,2,3,95,0
1599,608,625,69,1,2,60,4
1600,1940,266,36,1,2,58,4
1601,2202,735,41,3,1,91,3
1602,422,559,27,3,1,74,2
1603,1148,154,30,3,0,52,1
1604,2257,447,7,2,2,86,1
1605,1398,586,90,5,1,79,3
1606,2234,446,26,4,3,60,0
1607,1439,186,22,0,1,56,1
1608,1817,114,4,5,2,72,2
1609,1698,100,16,3,1,63,3
1610,2143,196,27,5,0,87,1
1611,2267,32,7,4,2,86,4
1612,2184,487,45,2,1,85,0
1613,1724,146,30,5,2,89,3
1614,1344,684,61,2,3,73,4
1615,522,430,34,4,2,88,5
1616,124,718,43,2,0,50,3
1617,1331,415,68,0,3,94,4
1618,1646,698,66,3,0,63,3
1619,1957,351,29,2,0,62,3
1620,1329,811,25,1,3,66,5
1621,2158,524,62,2,3,88,5
1622,1524,757,80,3,3,67,0
1623,2131,247,55,2,0,94,3
1624,2414,187,23,4,3,91,0
1625,69,188,34,5,1,99,3
1626,2332,845,44,0,1,51,4
1627,278,842,64,5,3,63,1
1628,631,729,83,0,3,80,0
1629,1845,135,32,3,2,74,2
1630,1296,74,21,1,3,100,1
1631,1102,308,65,3,0,65,5
1632,1137,394,70,1,0,64,3
1633,1872,655,15,3,2,77,5
1634,2256,739,65,5,3,69,4
1635,1411,234,37,1,1,58,4
1636,1,794,66,2,0,65,0
1637,908,491,63,3,3,94,3
1638,2310,342,19,5,1,64,4
1639,2280,817,46,4,1,93,4
