EventID,MatchID,PlayerID,EventType,Minute
1025,156,596,Offside,53
1026,1187,423,Injury,46
1027,1111,509,Red Card,13
1028,1400,633,Red Card,5
1029,180,548,Yellow Card,90
1030,182,724,Red Card,73
1031,1819,805,Injury,10
1032,1269,597,Substitution,22
1033,1880,481,Red Card,15
1034,92,111,Substitution,71
1035,2066,26,Yellow Card,46
1036,1908,379,Red Card,86
1037,1332,146,Red Card,41
1038,1078,871,Yellow Card,82
1039,872,735,Substitution,30
1040,1981,511,Substitution,86
1041,443,777,Yellow Card,41
1042,333,873,Yellow Card,42
1043,883,279,Offside,73
1044,570,19,Yellow Card,88
1045,607,229,Injury,38
1046,1775,236,Offside,35
1047,506,508,Red Card,28
1048,1322,914,Substitution,60
1049,105,524,Yellow Card,60
1050,1810,779,Yellow Card,20
1051,2496,413,Offside,23
1052,249,498,Injury,37
1053,2463,682,Substitution,65
1054,376,81,Offside,16
1055,2016,868,Offside,47
1056,90,697,Substitution,43
1057,767,741,Injury,18
1058,2158,374,Injury,41
1059,1513,750,Red Card,66
1060,717,418,Red Card,51
1061,1845,731,Yellow Card,51
1062,1842,786,Red Card,17
1063,319,630,Injury,50
1064,987,891,Injury,5
1065,503,245,Red Card,24
1066,1609,220,Offside,18
1067,1625,704,Offside,89
1068,313,421,Substitution,53
1069,929,348,Yellow Card,10
1070,121,404,Injury,14
1071,2259,834,Injury,30
1072,1519,491,Injury,83
1073,1908,708,Substitution,37
1074,1350,423,Injury,57
1075,1827,437,Injury,56
1076,1388,782,Injury,26
1077,751,671,Yellow Card,12
1078,1395,51,Yellow Card,89
1079,1164,873,Substitution,58
1080,1317,86,Red Card,85
1081,2336,689,Substitution,48
1082,1293,540,Injury,70
1083,911,910,Yellow Card,47
1084,1441,811,Yellow Card,54
1085,717,300,Injury,14
1086,1362,184,Offside,42
1087,1707,467,Red Card,35
1088,1439,157,Red Card,75
1089,121,501,Yellow Card,61
1090,1214,537,Offside,31
1091,1533,118,Red Card,14
1092,61,28,Yellow Card,88
1093,2421,479,Substitution,84
1094,2095,756,Offside,33
1095,2121,624,Yellow Card,73
1096,909,434,Yellow Card,26
1097,256,246,Offside,47
1098,331,811,Yellow Card,88
1099,1293,707,Red Card,45
1100,1915,23,Offside,27
1101,2470,614,Injury,33
1102,935,548,Offside,76
1103,1010,457,Red Card,73
1104,1582,160,Yellow Card,86
1105,2425,255,Red Card,40
1106,1852,472,Red Card,2
1107,2012,276,Injury,63
1108,1971,493,Yellow Card,53
1109,1410,314,Red Card,73
1110,1836,307,Injury,46
1111,940,287,Red Card,58
1112,2249,546,Injury,27
1113,583,228,Offside,83
1114,2158,737,Substitution,66
1115,488,490,Yellow Card,2
1116,2419,591,Yellow Card,41
1117,122,125,Injury,43
1118,433,148,Substitution,56
1119,1606,787,Red Card,76
1120,2186,812,Red Card,23
1121,1525,387,Substitution,75
1122,1147,604,Substitution,85
1123,329,589,Red Card,13
1124,1853,334,Offside,43
1125,125,496,Offside,47
1126,1160,180,Offside,70
1127,484,717,Substitution,37
1128,1834,218,Injury,20
1129,301,449,Red Card,31
1130,2462,874,Substitution,12
1131,1947,586,Yellow Card,66
1132,218,456,Offside,70
1133,1798,225,Yellow Card,41
1134,158,843,Yellow Card,70
1135,1340,453,Offside,76
1136,370,850,Yellow Card,20
1137,950,488,Yellow Card,79
1138,2244,295,Red Card,34
1139,810,528,Yellow Card,61
1140,1394,70,Substitution,46
1141,1682,212,Substitution,79
1142,298,521,Substitution,89
1143,659,339,Substitution,39
1144,1926,117,Injury,73
1145,915,236,Yellow Card,51
1146,741,60,Offside,86
1147,1995,595,Red Card,39
1148,1471,371,Red Card,27
1149,1699,374,Offside,61
1150,66,188,Injury,89
1151,680,542,Injury,58
1152,2327,191,Red Card,35
1153,2112,483,Yellow Card,14
1154,888,139,Red Card,14
1155,310,866,Red Card,11
1156,92,459,Injury,73
1157,1785,225,Injury,37
1158,1764,437,Offside,28
1159,225,588,Injury,9
1160,37,910,Substitution,70
1161,376,361,Yellow Card,88
1162,2029,167,Offside,66
1163,1425,263,Injury,48
1164,1392,178,Offside,21
1165,1505,230,Yellow Card,24
1166,2154,406,Yellow Card,49
1167,1958,866,Offside,85
1168,805,627,Offside,65
1169,1408,256,Red Card,62
1170,850,545,Offside,58
1171,1080,676,Substitution,87
1172,739,787,Red Card,47
1173,2139,344,Yellow Card,38
1174,2135,847,Injury,7
1175,2375,489,Substitution,66
1176,930,130,Injury,39
1177,1406,792,Offside,14
1178,1927,821,Injury,5
1179,2003,684,Substitution,30
1180,2217,218,Injury,51
1181,1837,89,Offside,31
1182,669,411,Substitution,34
1183,2122,117,Red Card,49
1184,1866,18,Substitution,65
1185,2360,95,Red Card,83
1186,892,200,Substitution,5
1187,1808,311,Offside,31
1188,2421,434,Red Card,48
1189,1981,872,Injury,48
1190,1478,707,Substitution,56
1191,443,739,Red Card,74
1192,551,318,Yellow Card,77
1193,1326,5,Red Card,17
1194,235,141,Offside,50
1195,321,445,Substitution,11
1196,1331,20,Injury,11
1197,652,302,Yellow Card,68
1198,278,601,Offside,21
1199,1988,376,Red Card,90
1200,1616,757,Injury,53
1201,117,214,Yellow Card,1
1202,738,415,Yellow Card,22
1203,2067,430,Substitution,45
1204,2358,473,Red Card,80
1205,1139,822,Injury,46
1206,1321,401,Substitution,41
1207,1664,173,Red Card,12
1208,1484,52,Injury,33
1209,2143,366,Yellow Card,42
1210,835,545,Substitution,76
1211,1011,443,Yellow Card,42
1212,1263,555,Offside,84
1213,1850,533,Yellow Card,4
1214,1966,645,Red Card,83
1215,909,706,Offside,41
1216,2325,440,Offside,29
1217,2447,438,Substitution,82
1218,194,660,Injury,31
1219,1708,795,Injury,76
1220,463,52,Injury,32
1221,2296,81,Offside,72
1222,1614,578,Red Card,59
1223,105,17,Injury,76
1224,609,454,Offside,53
1225,1047,831,Red Card,58
1226,1904,132,Substitution,90
1227,847,230,Red Card,87
1228,1039,310,Offside,29
1229,292,557,Injury,22
1230,1327,72,Red Card,10
1231,1844,86,Yellow Card,37
1232,2248,354,Red Card,66
1233,1588,835,Injury,47
1234,1505,451,Red Card,59
1235,230,204,Injury,1
1236,1740,243,Substitution,15
1237,2234,542,Yellow Card,36
1238,52,682,Yellow Card,43
1239,280,693,Offside,69
1240,164,448,Injury,56
1241,787,440,Offside,53
1242,890,448,Offside,53
1243,2323,31,Offside,43
1244,2327,260,Red Card,2
1245,420,889,Offside,83
1246,2156,644,Offside,9
1247,1892,318,Offside,8
1248,2154,211,Injury,77
1249,142,665,Offside,43
1250,161,38,Injury,82
1251,1811,618,Injury,16
1252,576,158,Red Card,51
1253,1598,667,Yellow Card,75
1254,1298,218,Substitution,7
1255,1576,523,Substitution,67
1256,1093,616,Injury,64
1257,2285,552,Red Card,39
1258,1020,614,Offside,64
1259,1703,454,Offside,20
1260,2187,853,Red Card,67
1261,276,6,Offside,52
1262,913,185,Offside,60
1263,1547,81,Substitution,14
1264,1355,50,Red Card,25
1265,1730,776,Yellow Card,59
1266,1413,96,Offside,74
1267,2185,413,Injury,12
1268,1228,212,Yellow Card,55
1269,4,263,Yellow Card,24
1270,2444,797,Red Card,44
1271,1788,265,Offside,32
1272,1547,238,Yellow Card,36
1273,456,409,Offside,40
1274,1357,412,Yellow Card,38
1275,914,7,Injury,20
1276,919,80,Offside,58
1277,2290,625,Substitution,24
1278,1417,521,Substitution,65
1279,653,573,Substitution,4
1280,1570,379,Offside,90
1281,183,208,Substitution,77
1282,927,372,Offside,76
1283,59,246,Offside,85
1284,917,794,Yellow Card,62
1285,129,287,Red Card,66
1286,1621,121,Yellow Card,60
1287,2412,419,Offside,58
1288,2499,787,Injury,54
1289,167,241,Red Card,10
1290,2221,778,Yellow Card,83
1291,1897,194,Substitution,36
1292,2449,489,Yellow Card,61
1293,289,342,Injury,65
1294,1988,209,Offside,22
1295,1028,367,Substitution,15
1296,964,328,Offside,77
1297,1463,370,Substitution,61
1298,1262,291,Injury,14
1299,535,685,Red Card,88
1300,88,653,Injury,17
1301,929,865,Substitution,3
1302,146,419,Injury,32
1303,1816,521,Substitution,16
1304,200,388,Red Card,64
1305,2101,822,Red Card,35
1306,1838,116,Yellow Card,56
1307,1837,253,Yellow Card,65
1308,954,357,Offside,58
1309,1146,578,Red Card,51
1310,2161,749,Offside,89
1311,1557,553,Offside,38
1312,2478,410,Substitution,8
1313,416,665,Injury,51
1314,2040,419,Substitution,88
1315,1060,270,Injury,55
1316,273,46,Red Card,18
1317,1190,888,Substitution,14
1318,1548,721,Injury,48
1319,653,891,Injury,45
1320,1968,705,Injury,90
1321,785,378,Substitution,18
1322,189,1,Offside,42
1323,819,533,Yellow Card,4
1324,775,468,Yellow Card,67
1325,2465,95,Substitution,29
1326,519,96,Yellow Card,13
1327,318,499,Red Card,30
1328,2325,204,Injury,88
1329,497,692,Injury,66
1330,2395,311,Red Card,90
1331,1112,264,Red Card,38
1332,2074,816,Injury,28
1333,842,846,Yellow Card,19
1334,2124,789,Red Card,7
1335,724,98,Substitution,36
1336,2003,722,Injury,79
1337,2378,573,Substitution,78
1338,573,645,Yellow Card,69
1339,339,705,Red Card,8
1340,1307,800,Red Card,20
1341,213,490,Red Card,62
1342,922,285,Injury,58
1343,1268,368,Yellow Card,87
1344,149,160,Red Card,10
1345,315,487,Yellow Card,50
1346,68,888,Yellow Card,54
1347,1306,493,Substitution,39
1348,676,439,Injury,86
1349,600,785,Substitution,47
1350,2176,40,Red Card,26
1351,821,454,Substitution,72
1352,926,411,Red Card,26
1353,854,856,Injury,39
1354,833,687,Offside,2
1355,887,488,Injury,33
1356,1462,71,Yellow Card,13
1357,126,873,Offside,14
1358,300,772,Offside,15
1359,169,5,Injury,74
1360,2104,345,Yellow Card,8
1361,2101,514,Red Card,76
1362,935,771,Yellow Card,32
1363,2053,106,Substitution,75
1364,2098,907,Red Card,37
1365,1957,526,Substitution,82
1366,905,689,Substitution,68
1367,1045,477,Injury,3
1368,1023,655,Injury,10
1369,1785,494,Red Card,29
1370,260,735,Substitution,45
1371,914,455,Offside,5
1372,133,13,Yellow Card,5
1373,1663,130,Injury,12
1374,2496,39,Injury,31
1375,2459,13,Offside,29
1376,1205,6,Offside,2
1377,2216,648,Red Card,73
1378,1316,673,Red Card,74
1379,465,738,Offside,17
1380,1306,346,Red Card,14
1381,2452,849,Injury,29
1382,2212,840,Offside,25
1383,196,661,Substitution,12
1384,1617,773,Red Card,21
1385,940,436,Substitution,88
1386,2057,714,Red Card,38
1387,281,892,Red Card,30
1388,2480,145,Injury,28
1389,622,453,Yellow Card,86
1390,1661,889,Offside,57
1391,1167,721,Yellow Card,13
1392,1427,40,Red Card,84
1393,1745,8,Yellow Card,11
1394,2252,38,Offside,7
1395,32,608,Substitution,79
1396,1831,785,Injury,3
1397,1915,78,Red Card,9
1398,1069,844,Offside,37
1399,689,253,Offside,36
1400,619,555,Injury,11
1401,1392,360,Substitution,3
1402,2316,442,Offside,32
1403,2374,885,Offside,71
1404,2230,191,Offside,15
1405,164,697,Substitution,40
1406,349,325,Injury,26
1407,835,393,Yellow Card,23
1408,1142,10,Offside,51
1409,2474,884,Yellow Card,70
1410,740,407,Offside,51
1411,704,602,Offside,27
1412,99,47,Red Card,52
1413,458,410,Substitution,30
1414,2237,860,Red Card,6
1415,410,778,Substitution,60
1416,1919,339,Offside,2
1417,1759,30,Substitution,63
1418,1386,858,Offside,83
1419,1769,885,Red Card,15
1420,1229,756,Offside,38
1421,1,130,Yellow Card,14
1422,1045,315,Injury,32
1423,157,713,Red Card,71
1424,948,664,Red Card,37
1425,2131,520,Red Card,53
1426,2003,318,Yellow Card,52
1427,122,19,Yellow Card,38
1428,2230,608,Offside,71
1429,610,650,Yellow Card,45
1430,853,277,Substitution,10
1431,291,422,Yellow Card,34
1432,499,9,Injury,1
1433,1383,443,Yellow Card,25
1434,488,770,Injury,20
1435,322,640,Yellow Card,8
1436,1106,590,Injury,28
1437,218,817,Injury,12
1438,2030,779,Yellow Card,61
1439,444,772,Offside,22
1440,590,158,Substitution,6
1441,2289,566,Offside,35
1442,40,776,Red Card,1
1443,1619,559,Substitution,11
1444,2299,441,Red Card,67
1445,1563,854,Offside,22
1446,1559,671,Offside,19
1447,455,122,Substitution,87
1448,2087,328,Offside,25
1449,874,270,Substitution,11
1450,957,855,Offside,74
1451,507,360,Substitution,48
1452,42,226,Injury,39
1453,1640,25,Substitution,48
1454,687,418,Substitution,79
1455,106,10,Injury,4
1456,299,277,Injury,90
1457,1930,715,Yellow Card,33
1458,2110,916,Offside,42
1459,2128,8,Yellow Card,45
1460,493,279,Red Card,32
1461,1479,799,Substitution,53
1462,1391,665,Injury,51
1463,1653,147,Substitution,26
1464,179,906,Substitution,9
1465,778,504,Substitution,54
1466,1357,866,Offside,67
1467,2204,505,Red Card,48
1468,1124,483,Injury,75
1469,1275,568,Red Card,40
1470,1495,527,Yellow Card,45
1471,304,753,Yellow Card,32
1472,2325,604,Injury,24
1473,269,902,Red Card,75
1474,1240,252,Offside,19
1475,277,740,Injury,2
1476,1109,826,Yellow Card,28
1477,909,317,Injury,86
1478,2269,208,Injury,29
1479,1431,46,Offside,17
1480,586,193,Offside,75
1481,837,655,Offside,56
1482,2413,173,Substitution,45
1483,2367,17,Yellow Card,60
1484,2044,877,Substitution,32
1485,1456,538,Offside,50
1486,994,284,Injury,5
1487,2459,3,Red Card,47
1488,1518,79,Offside,35
1489,1034,107,Injury,39
1490,850,77,Yellow Card,51
1491,1827,788,Offside,56
1492,2410,558,Red Card,73
1493,782,842,Offside,17
1494,507,52,Injury,67
1495,1703,744,Substitution,14
1496,1800,412,Offside,84
1497,1638,366,Offside,7
1498,1363,9,Red Card,12
1499,1418,822,Injury,39
1500,432,607,Injury,63
1501,133,804,Red Card,18
1502,258,910,Yellow Card,80
1503,551,37,Injury,6
1504,2276,704,Injury,68
1505,1788,724,Substitution,17
1506,1063,81,Red Card,21
1507,2298,623,Offside,31
1508,247,714,Red Card,73
1509,301,387,Offside,28
1510,532,668,Red Card,87
1511,231,241,Substitution,83
1512,619,743,Offside,71
1513,395,292,Substitution,57
1514,2081,54,Injury,80
1515,312,863,Injury,85
1516,2042,716,Offside,89
1517,1287,341,Injury,57
1518,2193,675,Substitution,38
1519,1669,397,Yellow Card,73
1520,544,486,Red Card,88
1521,2180,118,Red Card,20
1522,150,668,Injury,15
1523,1634,348,Red Card,6
1524,2281,860,Offside,9
1525,1651,529,Injury,53
1526,1759,237,Red Card,47
1527,587,712,Red Card,54
1528,2356,598,Injury,83
1529,813,633,Yellow Card,1
1530,73,136,Substitution,12
1531,1891,826,Red Card,15
1532,1314,521,Yellow Card,19
1533,1061,417,Substitution,78
1534,185,897,Offside,54
1535,941,116,Injury,57
1536,587,479,Offside,23
1537,401,168,Yellow Card,33
1538,2062,269,Yellow Card,12
1539,1818,277,Substitution,46
1540,1917,338,Offside,37
1541,1994,207,Red Card,76
1542,1731,684,Offside,38
1543,16,732,Substitution,44
1544,1026,751,Yellow Card,7
1545,1531,765,Red Card,17
1546,468,894,Injury,78
1547,1860,22,Red Card,23
1548,2093,480,Red Card,48
1549,1817,84,Offside,19
1550,29,60,Yellow Card,19
1551,2116,902,Red Card,51
1552,1855,297,Substitution,65
1553,2327,574,Substitution,83
1554,2195,37,Offside,67
1555,1863,504,Injury,22
1556,1694,481,Yellow Card,54
1557,1896,204,Substitution,77
1558,1214,85,Yellow Card,50
1559,1426,847,Yellow Card,72
1560,1060,499,Injury,10
1561,1787,131,Substitution,69
1562,1777,689,Injury,52
1563,2420,339,Injury,82
1564,1085,99,Red Card,78
1565,456,326,Injury,81
1566,240,466,Substitution,6
1567,1834,848,Red Card,43
1568,529,84,Injury,13
1569,1599,251,Red Card,6
1570,1810,773,Offside,50
1571,2036,831,Yellow Card,25
1572,1923,221,Yellow Card,45
1573,1739,698,Offside,68
1574,690,186,Substitution,71
1575,2395,536,Injury,70
1576,1572,769,Injury,80
1577,94,607,Offside,43
1578,497,315,Substitution,45
1579,1238,67,Substitution,57
1580,249,410,Red Card,83
1581,1117,810,Red Card,34
1582,523,854,Yellow Card,16
1583,1452,645,Offside,79
1584,600,756,Red Card,1
1585,842,593,Yellow Card,10
1586,60,195,Injury,34
1587,2285,357,Yellow Card,53
1588,377,301,Substitution,68
1589,2465,460,Substitution,43
1590,475,35,Red Card,28
1591,871,142,Offside,38
1592,856,513,Offside,73
1593,277,588,Yellow Card,35
1594,147,894,Injury,90
1595,2422,345,Red Card,17
1596,2493,372,Offside,7
1597,726,195,Offside,26
1598,1795,198,Red Card,59
1599,588,808,Substitution,62
1600,1636,662,Injury,1
1601,1388,835,Red Card,84
1602,613,607,Red Card,77
1603,820,130,Injury,50
1604,959,509,Yellow Card,84
1605,641,565,Yellow Card,76
1606,881,159,Yellow Card,36
1607,367,436,Offside,48
1608,1146,832,Yellow Card,48
1609,1937,496,Red Card,25
1610,1204,417,Red Card,9
1611,1144,615,Yellow Card,71
1612,1363,713,Red Card,20
1613,1715,673,Substitution,84
1614,2465,79,Injury,80
1615,877,117,Yellow Card,18
1616,397,52,Red Card,12
1617,694,241,Red Card,57
1618,2170,48,Substitution,80
1619,1551,919,Injury,1
1620,1361,813,Red Card,66
1621,814,533,Offside,4
1622,1889,23,Injury,14
1623,2068,285,Yellow Card,63
1624,857,334,Injury,77
1625,1631,395,Red Card,71
1626,98,359,Substitution,39
1627,295,851,Red Card,26
1628,1336,822,Yellow Card,26
1629,1367,646,Red Card,81
1630,1896,188,Yellow Card,24
1631,380,109,Injury,6
1632,2031,438,Injury,64
1633,694,646,Yellow Card,69
1634,1169,301,Red Card,62
1635,554,277,Yellow Card,32
1636,1217,355,Offside,21
1637,2429,216,Red Card,84
1638,705,538,Injury,36
1639,272,745,Injury,39
1640,656,648,Yellow Card,37
1641,1324,196,Yellow Card,33
1642,2110,703,Yellow Card,67
1643,2154,836,Substitution,81
1644,478,410,Offside,68
1645,292,435,Yellow Card,63
1646,1285,558,Red Card,7
1647,1266,458,Offside,12
1648,1879,554,Injury,17
1649,2173,916,Substitution,65
1650,1826,643,Red Card,16
1651,22,294,Yellow Card,89
1652,2456,373,Substitution,45
1653,1174,675,Offside,26
1654,444,760,Injury,41
1655,744,457,Offside,15
1656,280,126,Yellow Card,29
1657,534,706,Yellow Card,4
1658,1888,504,Offside,58
1659,1270,27,Offside,13
1660,308,155,Offside,53
1661,561,370,Injury,12
1662,2445,477,Red Card,80
1663,859,625,Red Card,80
1664,2159,139,Injury,83
1665,1019,187,Offside,58
1666,2034,753,Substitution,57
1667,1300,168,Yellow Card,43
1668,886,620,Substitution,2
1669,691,590,Red Card,50
1670,146,453,Red Card,34
1671,1386,665,Substitution,10
1672,612,536,Yellow Card,89
1673,2099,866,Substitution,68
1674,1227,382,Substitution,34
1675,394,259,Injury,65
1676,875,477,Red Card,44
1677,38,453,Injury,80
1678,2454,494,Yellow Card,49
1679,2391,433,Injury,65
1680,1349,918,Offside,75
1681,1542,641,Yellow Card,33
1682,1713,363,Substitution,87
1683,2263,356,Yellow Card,14
1684,1422,250,Substitution,78
1685,247,762,Offside,47
1686,203,381,Injury,45
1687,1224,21,Substitution,74
1688,1705,504,Red Card,37
1689,1604,511,Substitution,37
1690,438,247,Substitution,64
1691,277,307,Substitution,67
1692,702,57,Yellow Card,68
1693,776,470,Red Card,33
1694,542,344,Red Card,2
1695,905,89,Yellow Card,31
1696,1927,594,Injury,6
1697,283,213,Substitution,67
1698,1684,470,Offside,74
1699,617,827,Injury,17
1700,2332,744,Injury,46
1701,2258,316,Injury,39
1702,1822,905,Yellow Card,46
1703,1155,654,Yellow Card,44
1704,611,195,Offside,87
1705,2045,818,Offside,75
1706,799,604,Yellow Card,25
1707,2324,533,Yellow Card,3
1708,2046,902,Substitution,37
1709,987,224,Substitution,57
1710,139,334,Red Card,80
1711,148,744,Offside,56
1712,2017,463,Red Card,5
1713,824,290,Injury,48
1714,1708,278,Yellow Card,32
1715,488,493,Red Card,66
1716,1489,505,Yellow Card,44
1717,2083,867,Yellow Card,50
1718,104,4,Offside,85
1719,1926,688,Injury,35
1720,1244,161,Injury,57
1721,1944,308,Yellow Card,87
1722,1575,275,Red Card,3
1723,1377,411,Yellow Card,24
1724,1602,363,Offside,45
1725,1740,447,Red Card,70
1726,692,567,Substitution,67
1727,933,480,Injury,19
1728,1464,466,Red Card,63
1729,2003,214,Injury,12
1730,2078,370,Substitution,74
1731,2304,774,Offside,32
1732,924,412,Substitution,38
1733,974,332,Injury,35
1734,699,565,Injury,19
1735,2355,847,Yellow Card,63
1736,2343,631,Substitution,56
1737,2170,96,Offside,50
1738,1959,259,Red Card,73
1739,2373,659,Offside,68
1740,1275,846,Substitution,47
1741,253,884,Substitution,45
1742,1595,577,Substitution,83
1743,1949,381,Offside,27
1744,7,432,Yellow Card,90
1745,2495,47,Substitution,64
1746,237,296,Offside,21
1747,1078,195,Substitution,76
1748,896,276,Substitution,43
1749,1059,730,Red Card,26
1750,2125,328,Substitution,44
1751,2368,840,Offside,59
1752,2463,8,Injury,63
1753,705,863,Yellow Card,45
1754,195,795,Offside,74
1755,2136,686,Injury,33
1756,709,817,Yellow Card,37
1757,1298,498,Red Card,30
1758,2462,536,Injury,74
1759,1521,350,Injury,7
1760,2188,431,Injury,88
1761,812,160,Yellow Card,26
1762,869,166,Substitution,87
1763,2485,369,Yellow Card,17
